State,Year,0 to 11,12 to 17,Male,Female,Unknown Gender,White,Black,Amer. Indian/Alaskan Native,Asian/Nat. Hawaiian/Pac Isl,Unknown Race,Pattern
ND,2008,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ND,2009,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ND,2010,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ND,2011,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ND,2013,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ND,2014,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ND,2015,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ND,2016,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ND,2017,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1980,-0.34596717777600594,-0.42841395553469186,-0.4179690187822322,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.45172366108771317,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1981,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.5326148452738624,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1982,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1983,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1984,-0.34596717777600594,-0.4921265019828809,-0.5073668258391131,-0.3236324023649727,-0.10510389060631,-0.3810087864315725,-0.573060437366937,1.1442925916200979,-0.2264911699210134,-0.17441905007072317,0
NE,1985,-0.34596717777600594,-0.4708889865001512,-0.4626679223106726,-0.632546551198449,-0.10510389060631,-0.2631364121122551,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1986,-0.34596717777600594,-0.44965147101742153,-0.4403184705464524,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.45172366108771317,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1988,-0.34596717777600594,-0.32222637812104354,-0.35092066348957157,-0.3236324023649727,-0.10510389060631,-0.22384562067248256,-0.41127806899463853,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1989,-0.34596717777600594,-0.4071764400519622,-0.395619567018012,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.45172366108771317,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1990,-0.34596717777600594,-0.44965147101742153,-0.4403184705464524,-0.632546551198449,-0.10510389060631,-0.2631364121122551,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1991,-0.34596717777600594,-0.44965147101742153,-0.4403184705464524,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.41127806899463853,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,1992,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,2004,-0.34596717777600594,-0.42841395553469186,-0.4179690187822322,-0.632546551198449,-0.10510389060631,-0.18455482923271008,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,2009,-0.34596717777600594,-0.42841395553469186,-0.4403184705464524,-0.3236324023649727,-0.10510389060631,-0.22384562067248256,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,2010,-0.34596717777600594,-0.4708889865001512,-0.4626679223106726,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.4921692531807878,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,2011,-0.34596717777600594,-0.3859389245692325,-0.395619567018012,-0.3236324023649727,-0.10510389060631,-0.18455482923271008,-0.5326148452738624,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,2012,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,2013,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,2014,-0.34596717777600594,-0.42841395553469186,-0.4179690187822322,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.41127806899463853,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,2015,-0.34596717777600594,-0.42841395553469186,-0.4403184705464524,-0.3236324023649727,-0.10510389060631,-0.3417179949918,-0.45172366108771317,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,2016,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NE,2017,-0.34596717777600594,-0.5133640174656106,-0.5297162776033333,-0.3236324023649727,-0.10510389060631,-0.420299577871345,-0.5326148452738624,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1980,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1981,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1982,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1983,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1984,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1985,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1986,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1987,-0.34596717777600594,-0.44965147101742153,-0.4403184705464524,-0.632546551198449,-0.10510389060631,-0.22384562067248256,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1988,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1989,-0.34596717777600594,-0.5346015329483402,-0.5520657293675535,-0.3236324023649727,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1990,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1991,1.438597982164635,-0.5346015329483402,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1992,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1993,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1994,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1995,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,0.5785104663102237,0
NH,1996,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1998,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,1999,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2000,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2001,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2002,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2003,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2004,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2005,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2006,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2007,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2008,-0.34596717777600594,-0.5133640174656106,-0.5297162776033333,-0.3236324023649727,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2009,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2010,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2011,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2012,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2013,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2014,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2015,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2016,-0.34596717777600594,-0.4708889865001512,-0.4626679223106726,-0.632546551198449,-0.10510389060631,-0.2631364121122551,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NH,2017,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,1980,-0.34596717777600594,0.6334618186017916,0.6548046659003379,-0.014718253531496415,-0.10510389060631,0.6798425824422846,0.5594161412391528,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,1981,1.438597982164635,0.4423241792572246,0.4983585035507964,-0.3236324023649727,-0.10510389060631,0.1297715022854698,0.7616441017045261,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,1982,-0.34596717777600594,0.612224303119062,0.5877563106076773,0.6031100441354562,-0.10510389060631,0.32622545948433224,0.8425352858906754,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,1983,-0.34596717777600594,0.16623647798173888,0.16311672708749328,-0.014718253531496415,-0.10510389060631,0.011899127966152351,0.316742588680705,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,1984,-0.34596717777600594,-0.0036636458800984703,-0.03802833879048863,0.29419589530197987,-0.10510389060631,-0.22384562067248256,0.15496022030840645,-0.3365566445941464,-0.2264911699210134,1.3314399826911705,0
NJ,1985,1.438597982164635,0.2299490244299279,0.25251453414437414,-0.014718253531496415,-0.10510389060631,-0.1059732463531651,0.5998617333322275,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,1986,-0.34596717777600594,0.16623647798173888,0.1854661788517135,-0.3236324023649727,-0.10510389060631,-0.027391663473620136,0.316742588680705,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,1987,3.223163142105276,0.20871150894719823,0.2301650823801539,0.29419589530197987,-0.10510389060631,0.051189919405924836,0.39763377286685425,1.1442925916200979,-0.2264911699210134,-0.17441905007072317,3
NJ,1988,-0.34596717777600594,0.2936615708781169,0.31956288943703476,-0.3236324023649727,-0.10510389060631,0.051189919405924836,0.5594161412391528,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,1989,-0.34596717777600594,0.16623647798173888,0.1854661788517135,-0.3236324023649727,-0.10510389060631,0.1297715022854698,0.19540581240148108,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,1990,-0.34596717777600594,0.33613660184357624,0.29721343767281455,0.29419589530197987,2.759369307111929,0.28693466804455975,0.3571881807737796,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,1991,-0.34596717777600594,0.48479921022268396,0.4983585035507964,-0.014718253531496415,-0.10510389060631,0.051189919405924836,0.88298087798375,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,1992,-0.34596717777600594,0.5060367257054136,0.5207079553150167,0.29419589530197987,-0.10510389060631,0.20835308516501477,0.8020896937976008,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,1993,-0.34596717777600594,0.5485117566708729,0.5430574070792369,0.29419589530197987,-0.10510389060631,-0.1452640377929376,1.0852088384491232,-0.3365566445941464,-0.2264911699210134,2.0843694990721175,3
NJ,1994,1.438597982164635,0.2299490244299279,0.25251453414437414,-0.014718253531496415,-0.10510389060631,-0.027391663473620136,0.4785249570530036,-0.3365566445941464,0.27725167572547926,-0.17441905007072317,3
NJ,1995,-0.34596717777600594,0.39984914829176527,0.4089606964939156,-0.014718253531496415,-0.10510389060631,0.051189919405924836,0.7211985096114515,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,1996,1.438597982164635,0.25118653991265755,0.27486398590859434,-0.014718253531496415,-0.10510389060631,-0.22384562067248256,0.6807529175183769,-0.3365566445941464,0.27725167572547926,-0.17441905007072317,3
NJ,1997,-0.34596717777600594,0.2724240553953872,0.25251453414437414,0.29419589530197987,-0.10510389060631,0.24764387660478726,0.27629699658763035,-0.3365566445941464,-0.2264911699210134,0.5785104663102237,3
NJ,1998,1.438597982164635,-0.04613867684555781,-0.03802833879048863,-0.014718253531496415,-0.10510389060631,-0.06668245491339263,0.03362344402918252,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,1999,-0.34596717777600594,-0.1948012852246655,-0.23917340466847054,0.29419589530197987,-0.10510389060631,-0.2631364121122551,-0.0877133322500414,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2000,1.438597982164635,-0.23727631619012485,-0.30622175996113116,0.9120241929689324,-0.10510389060631,-0.22384562067248256,-0.16860451643619068,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,2001,-0.34596717777600594,0.0175738696026312,-0.03802833879048863,0.6031100441354562,-0.10510389060631,-0.18455482923271008,0.23585140449455572,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,2002,-0.34596717777600594,-0.21603880070739517,-0.2168239529042503,-0.3236324023649727,-0.10510389060631,-0.2631364121122551,-0.12815892434311604,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2003,1.438597982164635,-0.02490116136282814,-0.015678887026268417,-0.014718253531496415,-0.10510389060631,-0.1059732463531651,0.1145146282153318,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,3
NJ,2004,-0.34596717777600594,-0.02490116136282814,0.0066705647379517955,-0.632546551198449,-0.10510389060631,-0.027391663473620136,-0.006822148063892121,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2005,-0.34596717777600594,-0.02490116136282814,-0.015678887026268417,-0.3236324023649727,-0.10510389060631,-0.1452640377929376,0.1145146282153318,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2006,-0.34596717777600594,-0.0036636458800984703,-0.03802833879048863,-0.014718253531496415,2.759369307111929,-0.22384562067248256,0.19540581240148108,-0.3365566445941464,-0.2264911699210134,0.5785104663102237,0
NJ,2007,-0.34596717777600594,0.2299490244299279,0.25251453414437414,-0.3236324023649727,-0.10510389060631,-0.1059732463531651,0.5594161412391528,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2008,-0.34596717777600594,-0.06737619232828748,-0.10507669408314926,0.29419589530197987,-0.10510389060631,-0.06668245491339263,-0.04726774015696676,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2009,-0.34596717777600594,-0.0036636458800984703,0.0066705647379517955,-0.3236324023649727,-0.10510389060631,-0.2631364121122551,0.27629699658763035,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2010,-0.34596717777600594,-0.10985122329374682,-0.10507669408314926,-0.3236324023649727,-0.10510389060631,-0.22384562067248256,0.03362344402918252,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2011,-0.34596717777600594,-0.21603880070739517,-0.1944745011400301,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.0877133322500414,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2012,-0.34596717777600594,-0.15232625425920615,-0.14977559761158968,-0.3236324023649727,-0.10510389060631,-0.1452640377929376,-0.12815892434311604,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2013,-0.34596717777600594,-0.17356376974193582,-0.14977559761158968,-0.632546551198449,-0.10510389060631,-0.420299577871345,0.07406903612225715,-0.3365566445941464,0.27725167572547926,-0.17441905007072317,0
NJ,2014,-0.34596717777600594,-0.42841395553469186,-0.4403184705464524,-0.3236324023649727,-0.10510389060631,-0.3417179949918,-0.45172366108771317,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2015,-0.34596717777600594,-0.30098886263831387,-0.30622175996113116,-0.3236324023649727,-0.10510389060631,-0.2631364121122551,-0.2899412927154146,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2016,-0.34596717777600594,-0.2585138316728545,-0.26152285643269074,-0.3236324023649727,-0.10510389060631,-0.3024272035520275,-0.16860451643619068,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NJ,2017,-0.34596717777600594,-0.30098886263831387,-0.28387230819691095,-0.632546551198449,-0.10510389060631,-0.18455482923271008,-0.37083247690156385,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1980,-0.34596717777600594,-0.42841395553469186,-0.4179690187822322,-0.632546551198449,-0.10510389060631,-0.22384562067248256,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1982,-0.34596717777600594,-0.4708889865001512,-0.4626679223106726,-0.632546551198449,-0.10510389060631,-0.2631364121122551,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1983,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1984,-0.34596717777600594,-0.4708889865001512,-0.4626679223106726,-0.632546551198449,-0.10510389060631,-0.2631364121122551,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1985,-0.34596717777600594,-0.42841395553469186,-0.4403184705464524,-0.3236324023649727,-0.10510389060631,-0.22384562067248256,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1986,-0.34596717777600594,-0.1310887387764765,-0.14977559761158968,-0.3236324023649727,-0.10510389060631,0.24764387660478726,-0.6135060294600118,1.1442925916200979,0.27725167572547926,-0.17441905007072317,0
NM,1987,-0.34596717777600594,-0.36470140908650284,-0.35092066348957157,-0.632546551198449,-0.10510389060631,-0.1452640377929376,-0.6135060294600118,1.1442925916200979,-0.2264911699210134,-0.17441905007072317,0
NM,1988,-0.34596717777600594,-0.2797513471555842,-0.26152285643269074,-0.632546551198449,-0.10510389060631,-0.06668245491339263,-0.573060437366937,4.105991064048586,-0.2264911699210134,-0.17441905007072317,0
NM,1989,-0.34596717777600594,-0.4071764400519622,-0.395619567018012,-0.632546551198449,-0.10510389060631,-0.22384562067248256,-0.6135060294600118,1.1442925916200979,-0.2264911699210134,-0.17441905007072317,0
NM,1990,-0.34596717777600594,-0.42841395553469186,-0.4179690187822322,-0.632546551198449,-0.10510389060631,-0.18455482923271008,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1991,-0.34596717777600594,-0.36470140908650284,-0.3732701152537918,-0.014718253531496415,-0.10510389060631,-0.06668245491339263,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1992,-0.34596717777600594,-0.3859389245692325,-0.3732701152537918,-0.632546551198449,-0.10510389060631,-0.1059732463531651,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1993,-0.34596717777600594,-0.4071764400519622,-0.395619567018012,-0.632546551198449,-0.10510389060631,-0.1452640377929376,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1994,-0.34596717777600594,-0.06737619232828748,-0.060377790554708835,-0.014718253531496415,-0.10510389060631,0.4833886252434222,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1995,-0.34596717777600594,-0.06737619232828748,-0.12742614584736947,0.6031100441354562,-0.10510389060631,0.32622545948433224,-0.573060437366937,1.1442925916200979,-0.2264911699210134,0.5785104663102237,0
NM,1996,-0.34596717777600594,-0.1948012852246655,-0.17212504937580989,-0.632546551198449,-0.10510389060631,0.1297715022854698,-0.573060437366937,1.1442925916200979,-0.2264911699210134,-0.17441905007072317,0
NM,1997,-0.34596717777600594,-0.2585138316728545,-0.23917340466847054,-0.632546551198449,-0.10510389060631,0.1297715022854698,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,1998,-0.34596717777600594,-0.4071764400519622,-0.395619567018012,-0.632546551198449,-0.10510389060631,-0.22384562067248256,-0.6135060294600118,-0.3365566445941464,0.27725167572547926,-0.17441905007072317,0
NM,1999,1.438597982164635,-0.3434638936037732,-0.32857121172535136,-0.3236324023649727,-0.10510389060631,-0.027391663473620136,-0.6135060294600118,1.1442925916200979,-0.2264911699210134,-0.17441905007072317,0
NM,2000,-0.34596717777600594,-0.4071764400519622,-0.4179690187822322,-0.3236324023649727,-0.10510389060631,-0.18455482923271008,-0.6135060294600118,1.1442925916200979,-0.2264911699210134,-0.17441905007072317,0
NM,2001,-0.34596717777600594,-0.42841395553469186,-0.4403184705464524,-0.3236324023649727,-0.10510389060631,-0.22384562067248256,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,2002,-0.34596717777600594,-0.2797513471555842,-0.26152285643269074,-0.632546551198449,-0.10510389060631,0.051189919405924836,-0.6135060294600118,1.1442925916200979,-0.2264911699210134,-0.17441905007072317,0
NM,2003,-0.34596717777600594,-0.42841395553469186,-0.4179690187822322,-0.632546551198449,-0.10510389060631,-0.2631364121122551,-0.6135060294600118,2.625141827834342,-0.2264911699210134,-0.17441905007072317,0
NM,2004,-0.34596717777600594,-0.30098886263831387,-0.32857121172535136,-0.014718253531496415,-0.10510389060631,0.051189919405924836,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
NM,2005,-0.34596717777600594,-0.32222637812104354,-0.30622175996113116,-0.632546551198449,-0.10510389060631,-0.027391663473620136,-0.6135060294600118,1.1442925916200979,-0.2264911699210134,-0.17441905007072317,0
NM,2006,-0.34596717777600594,-0.3859389245692325,-0.3732701152537918,-0.632546551198449,-0.10510389060631,-0.1452640377929376,-0.6135060294600118,1.1442925916200979,-0.2264911699210134,-0.17441905007072317,0
